"Date","MaxAirTemp","MinAirTemp","AvgSoilTemp2","MinSoilTemp2","AvgSoilTemp4","approx_avg","approx_min"
2015-11-18,65,57,52.1,50.2,51.5,52.1,50.2
2015-11-19,61,35.6,50.1,42.9,51.2,50.1,42.9
2015-11-20,46.3,28.9,41,37.4,43.5,41,37.4
2015-11-21,42.6,30.7,41.1,39.1,42.9,41.1,39.1
2015-11-22,31.4,15.9,37.7,35.1,40.2,37.7,35.1
2015-11-23,38.2,15.2,34.3,33.3,37,34.3,33.3
2015-11-24,49.6,26.4,38,34.4,38.9,38,34.4
2015-11-25,59.9,30.3,40.5,36.3,41.1,40.5,36.3
2015-11-26,62.1,45.1,45.7,41.7,45,45.7,41.7
2015-11-27,60.2,38.2,49.7,46.9,49.1,49.7,46.9
2015-11-28,38.4,34.9,43.4,41.1,45.1,43.4,41.1
2015-11-29,39.7,29.7,40.1,38.1,41.9,40.1,38.1
2015-11-30,48.5,27.4,39,36.2,40.4,39,36.2
2015-12-01,51.6,33.2,43.3,40.9,43.6,43.3,40.9
2015-12-02,44.3,27.1,39.1,36.9,40.9,39.1,36.9
2015-12-03,43.2,32.3,38.7,36.9,40,38.7,36.9
2015-12-04,42.1,27,38.4,36.9,39.8,38.4,36.9
2015-12-05,40,27.5,37.6,36.2,39,37.6,36.2
2015-12-06,49.2,22.4,37.7,35.1,38.9,37.7,35.1
2015-12-07,51.4,24.8,38.9,35.2,39.6,38.9,35.2
2015-12-08,50.8,31.2,40.5,38.3,40.9,40.5,38.3
2015-12-09,52.3,39.2,41.4,39,41.9,41.4,39
2015-12-10,54.7,39.3,42.6,39.8,42.7,42.6,39.8
2015-12-11,59.1,42.1,44.7,42.1,44.7,44.7,42.1
2015-12-12,69.4,53.6,50.5,45.7,48.8,50.5,45.7
2015-12-13,64.1,58.7,53.4,52.8,52.3,53.4,52.8
2015-12-14,62.2,46.7,52.4,48.8,52.1,52.4,48.8
2015-12-15,46.5,40.9,46.3,45.1,47.6,46.3,45.1
2015-12-16,55.8,42.1,46.3,44.2,46.7,46.3,44.2
2015-12-17,51.4,29.5,42,38.6,44.2,42,38.6
2015-12-18,33.4,24.1,36.5,34.4,39.2,36.5,34.4
2015-12-19,30.3,18.2,33.5,33,36.1,33.5,33
2015-12-20,46.5,18.7,33.1,31.6,35,33.1,31.6
2015-12-21,52.1,41.9,40.2,36,39.7,40.2,36
2015-12-22,53,34.6,45.1,41,44.6,45.1,41
2015-12-23,63.3,37.4,46.5,40.6,45.6,46.5,40.6
2015-12-24,58.3,38.9,47.3,43.9,47.6,47.3,43.9
2015-12-25,50.1,33.7,44.7,41.2,45.4,44.7,41.2
2015-12-26,55.2,36,41.8,39.6,42.8,41.8,39.6
2015-12-27,56.3,34.9,45.1,40.7,45.5,45.1,40.7
2015-12-28,47.4,32.4,37.9,36.7,39.9,37.9,36.7
2015-12-29,51.3,33.5,40.1,37.8,40.8,40.1,37.8
2015-12-30,34.4,32,36.9,35.9,38.6,36.9,35.9
2015-12-31,32.1,29.3,35,34.4,36.8,35,34.4
2016-01-01,29.5,24.9,33.3,32.6,35.3,33.3,32.6
2016-01-02,33.8,23.7,32.1,31.8,34,32.1,31.8
2016-01-03,32.4,29,32.2,31.9,33.8,32.2,31.9
2016-01-04,31.1,13.7,32.2,31.7,33.7,32.2,31.7
2016-01-05,31.6,9.8,30.8,29.7,32.7,30.8,29.7
2016-01-06,39.8,15.9,30.1,28.7,32.1,30.1,28.7
2016-01-07,47.4,24.4,30.9,30.4,32.3,30.9,30.4
2016-01-08,43.8,29.4,31.5,31.4,32.6,31.5,31.4
2016-01-09,49.4,42.1,38.2,31.7,37.1,38.2,31.7
2016-01-10,44.2,15.9,37.5,34.8,38.4,37.5,34.8
2016-01-11,21.7,6.7,34,33.5,35.4,34,33.5
2016-01-12,29.8,10.1,33.3,33.2,34.6,33.3,33.2
2016-01-13,21.3,4.8,33,32.8,34.2,33,32.8
2016-01-14,41.6,17.3,32.8,32.8,34,32.8,32.8
2016-01-15,45.5,39,33.4,32.8,34.1,33.4,32.8
2016-01-16,38.9,30.1,34,33.2,34.8,34,33.2
2016-01-17,30.3,6.5,32.6,32,33.9,32.6,32
2016-01-18,14.1,2.7,30.1,27.4,32.6,30.1,27.4
2016-01-19,20,5.2,27,24.9,31,27,24.9
2016-01-20,21.5,7.8,27.4,25.5,30,27.4,25.5
2016-01-21,26.8,4,28.6,27.4,30.3,28.6,27.4
2016-01-22,28.7,20.7,29,28.3,30.5,29,28.3
2016-01-23,32.3,16.7,28.5,26.8,30.1,28.5,26.8
2016-01-24,36.3,12.8,28.9,26.9,30.3,28.9,26.9
2016-01-25,46.6,25,29.8,28.7,30.7,29.8,28.7
2016-01-26,46.4,30.1,31.1,30.6,31.2,31.1,30.6
2016-01-27,30.3,23.5,31.2,30.9,31.5,31.2,30.9
2016-01-28,43.6,26.4,30.8,30.4,31.4,30.8,30.4
2016-01-29,33.1,23.4,31.3,31.2,31.6,31.3,31.2
2016-01-30,55.9,29.3,31.3,31.2,31.6,31.3,31.2
2016-01-31,56.8,40.1,32.6,31.5,31.7,32.6,31.5
2016-02-01,49.2,28.5,36.5,33.8,35.5,36.5,33.8
2016-02-02,55.5,22.7,34.4,32.6,34.7,34.4,32.6
2016-02-03,56.8,34.9,42.6,38.5,40.8,42.6,38.5
2016-02-04,34.8,24,35.4,33.5,36.8,35.4,33.5
2016-02-05,40.7,15.9,32.7,32.3,34,32.7,32.3
2016-02-06,38.5,19.4,32.7,32.3,33.6,32.7,32.3
2016-02-07,52,27.5,34.5,32.4,34.5,34.5,32.4
2016-02-08,43.1,27.7,36.3,34.2,36.5,36.3,34.2
2016-02-09,32.2,23.2,33.8,33.3,34.9,33.8,33.3
2016-02-10,23.1,15.3,32.6,32.4,33.8,32.6,32.4
2016-02-11,21.9,5.2,32.4,32.2,33.4,32.4,32.2
2016-02-12,24.7,5.5,32,31.9,33,32,31.9
2016-02-13,17.2,-2.8,31.6,31.4,32.6,31.6,31.4
2016-02-14,20,1.8,30.7,30.1,32.2,30.7,30.1
2016-02-15,32.3,17.1,30.5,30.2,31.9,30.5,30.2
2016-02-16,31.4,28.3,31.1,31,32.1,31.1,31
2016-02-17,36.6,27.5,31.3,31.3,32.2,31.3,31.3
2016-02-18,39.7,17.8,31.3,31,32.3,31.3,31
2016-02-19,63.6,35.9,34,31.5,33.5,34,31.5
2016-02-20,68.8,37.4,40.7,35.3,38.9,40.7,35.3
2016-02-21,51.1,26.6,39.9,34.8,39.3,39.9,34.8
2016-02-22,44.9,21.6,38.4,34.4,38.6,38.4,34.4
2016-02-23,45.4,20.3,36.5,33.4,37,36.5,33.4
2016-02-24,36.1,32.2,35.7,34.9,36.4,35.7,34.9
2016-02-25,34.3,27.3,34.1,33.8,35.1,34.1,33.8
2016-02-26,32.4,25.6,34.1,33.4,34.8,34.1,33.4
2016-02-27,47.4,27.8,35.6,33.1,35.6,35.6,33.1
2016-02-28,65.1,39.2,40.6,35.1,39.1,40.6,35.1
2016-02-29,54.8,34.5,42.1,38.8,41.7,42.1,38.8
2016-03-01,47.2,23,37.5,35.3,38.6,37.5,35.3
2016-03-02,30.6,18.9,34.5,33.6,35.9,34.5,33.6
2016-03-03,32.2,20.5,33.1,32.8,34.4,33.1,32.8
2016-03-04,34.4,27.6,33.7,32.9,34.4,33.7,32.9
2016-03-05,36.4,29,34.1,33.4,34.8,34.1,33.4
2016-03-06,40.1,31.6,35.1,33.6,35.5,35.1,33.6
2016-03-07,60.9,36.6,39.3,34.6,38.3,39.3,34.6
2016-03-08,73.2,47.6,46,41.3,43.8,46,41.3
2016-03-09,68.1,52.6,48.7,45.4,46.9,48.7,45.4
2016-03-10,58.9,47.9,51.1,49.7,49.5,51.1,49.7
2016-03-11,48,33.6,47.2,43.4,47.2,47.2,43.4
2016-03-12,61.3,28.7,44.9,38.1,44.6,44.9,38.1
2016-03-13,52.7,45.5,47.5,46.1,47.1,47.5,46.1
2016-03-14,65.3,48,51.1,46.9,49.4,51.1,46.9
2016-03-15,57.8,49.2,51.5,49.2,50.7,51.5,49.2
2016-03-16,60.5,44.4,50.5,47.1,50.1,50.5,47.1
2016-03-17,59.8,36.2,47.2,42.3,47.4,47.2,42.3
2016-03-18,52,31,45.2,39.1,45.6,45.2,39.1
2016-03-19,42.2,28.5,43.7,39.4,44.4,43.7,39.4
2016-03-20,44.8,25.2,43.8,37.2,43.9,43.8,37.2
2016-03-21,49.4,23,41.6,35.8,42.4,41.6,35.8
2016-03-22,64.1,33.4,44.9,38.5,44.2,44.9,38.5
2016-03-23,65.9,41.7,48.4,44.2,47.5,48.4,44.2
2016-03-24,64.6,42.3,49.2,46.1,48.4,49.2,46.1
2016-03-25,43.4,31.3,45.2,41.5,46.1,45.2,41.5
2016-03-26,52.7,27.2,43.5,37.2,43.8,43.5,37.2
2016-03-27,75.8,29.6,47.5,37.9,46.3,47.5,37.9
2016-03-28,56.5,42.3,48.1,44.8,48.5,48.1,44.8
2016-03-29,51.4,32,46.7,38.8,46.4,46.7,38.8
2016-03-30,66.9,31.5,45.4,38.7,45.5,45.4,38.7
2016-03-31,66.1,54.7,52,49.8,50.5,52,49.8
2016-04-01,55.5,40.5,49,45.6,49.4,49,45.6
2016-04-02,43.1,28.8,42.4,39,44.3,42.4,39
2016-04-03,54.2,23.3,41.5,36.9,42.1,41.5,36.9
2016-04-04,54.1,28.9,42.2,38.4,43.3,42.2,38.4
2016-04-05,42.3,19.7,41.4,35.2,41.7,41.4,35.2
2016-04-06,59.7,31.8,42,38.4,42.4,42,38.4
2016-04-07,46.1,33.5,43.7,40.2,44.2,43.7,40.2
2016-04-08,42.3,29.5,39.5,36.6,40.9,39.5,36.6
2016-04-09,33.8,24.6,38.9,35.9,39.8,38.9,35.9
2016-04-10,50.6,27.1,37.1,34.9,38.3,37.1,34.9
2016-04-11,57.4,38.2,45.8,41.7,44.5,45.8,41.7
2016-04-12,51.2,30,44.7,37.1,44.3,44.7,37.1
2016-04-13,51.6,28.4,44,37.5,44.3,44,37.5
2016-04-14,56.6,28.4,45.5,36.9,44.9,45.5,36.9
2016-04-15,69.8,33.9,49.3,39.4,47.8,49.3,39.4
2016-04-16,74.9,36.6,51.1,45,50,51.1,45
2016-04-17,79,39.1,53.4,46.6,51.9,53.4,46.6
2016-04-18,82.1,42.8,55.8,49.3,54.2,55.8,49.3
2016-04-19,59.3,49.3,54.9,52.8,54.4,54.9,52.8
2016-04-20,73.1,42,53.4,49.4,52.8,53.4,49.4
2016-04-21,66.2,51.1,53.7,52.1,53.2,53.7,52.1
2016-04-22,60.2,49.6,53.9,52.3,53.4,53.9,52.3
2016-04-23,58.1,38,52.9,47.3,52.6,52.9,47.3
2016-04-24,73.9,33.8,52.7,45.2,52.2,52.7,45.2
2016-04-25,81.8,44.7,55.3,50.1,54.4,55.3,50.1
2016-04-26,73.5,44.6,58.7,54.7,57.4,58.7,54.7
2016-04-27,57,41.5,53.2,49.6,53.6,53.2,49.6
2016-04-28,51,42.7,50.5,48.5,51.1,50.5,48.5
2016-04-29,56.9,44.3,51.4,48.3,51.3,51.4,48.3
2016-04-30,53,37.3,48.9,45.7,49.7,48.9,45.7
2016-05-01,60,49.2,52.6,49.6,51.8,52.6,49.6
2016-05-02,55.1,48.3,52.3,50.7,52.3,52.3,50.7
2016-05-03,62.3,46.4,54.1,49.7,53.3,54.1,49.7
2016-05-04,59.1,42.7,51.8,49.8,52.3,51.8,49.8
2016-05-05,66,42.5,53.1,47.9,52.4,53.1,47.9
2016-05-06,71.1,38.7,56,47.5,54.8,56,47.5
2016-05-07,78.9,48.7,57,52.2,56.1,57,52.2
2016-05-08,69.2,41.1,57.6,51,56.9,57.6,51
2016-05-09,55.2,43.3,53.7,51.9,54.5,53.7,51.9
2016-05-10,64.8,49.2,54,51.3,53.8,54,51.3
2016-05-11,75.7,51.9,58.7,53.5,57.1,58.7,53.5
2016-05-12,78,57.8,61.1,57.9,59.8,61.1,57.9
2016-05-13,67.3,52,59.8,55.9,59.3,59.8,55.9
2016-05-14,58.4,39.1,54.2,49.1,55.4,54.2,49.1
2016-05-15,52.4,33.5,49.1,45.9,50.4,49.1,45.9
2016-05-16,66.9,34.6,50.3,43,50.3,50.3,43
2016-05-17,63.6,51.2,55.4,51.5,54.5,55.4,51.5
2016-05-18,65.2,42.8,59.1,51.1,57.4,59.1,51.1
2016-05-19,71.9,39.1,60.1,50.7,58.7,60.1,50.7
2016-05-20,70.1,43.9,59.1,53,58.7,59.1,53
2016-05-21,69.7,52,59.2,55.8,58.5,59.2,55.8
2016-05-22,75,45.3,60.2,52.9,59,60.2,52.9
2016-05-23,78.8,40.4,62.2,52.1,60.6,62.2,52.1
2016-05-24,84.2,49.6,65,56.8,63.3,65,56.8
2016-05-25,83.5,58.9,65,60,63.8,65,60
2016-05-26,85.5,65.1,68.2,63.1,66,68.2,63.1
2016-05-27,89.3,61.5,70.2,63.6,68,70.2,63.6
2016-05-28,88.4,67.2,70.4,66.1,68.9,70.4,66.1
2016-05-29,90.4,66.1,70.1,65.7,68.5,70.1,65.7
2016-05-30,88.3,59.1,71,63.3,69.1,71,63.3
2016-05-31,84.5,58.7,70.3,63.6,69.1,70.3,63.6
2016-06-01,89.7,58.5,69.6,63.2,68.4,69.6,63.2
2016-06-02,87.7,62.2,70.9,64.9,69.4,70.9,64.9
2016-06-03,85,55,70.7,62.6,69.2,70.7,62.6
2016-06-04,77.8,64.9,68.4,65.4,68,68.4,65.4
2016-06-05,78.1,58.9,67.5,64.2,67,67.5,64.2
2016-06-06,86.1,58.7,66.8,61.8,66.3,66.8,61.8
2016-06-07,68.5,52.2,62.7,59.3,63.3,62.7,59.3
2016-06-08,73.3,45.1,62.7,55.5,62.3,62.7,55.5
2016-06-09,77.5,42.7,64.4,55,63.6,64.4,55
2016-06-10,85.3,64.4,69.8,63.9,67.9,69.8,63.9
2016-06-11,95.1,72.5,74.2,66.9,72,74.2,66.9
2016-06-12,82.8,61,75.3,68.6,73.3,75.3,68.6
2016-06-13,84.5,48.9,72.7,62.7,71.5,72.7,62.7
2016-06-14,82.9,61.3,70,65.3,70,70,65.3
2016-06-15,88.2,64.1,71.7,65.6,70.4,71.7,65.6
2016-06-16,80.7,65.6,71.6,67.7,70.9,71.6,67.7
2016-06-17,85,61.2,71.8,63.8,70.5,71.8,63.8
2016-06-18,90.3,56.7,74.3,62.6,72.3,74.3,62.6
2016-06-19,90,64,76.3,67.6,74.8,76.3,67.6
2016-06-20,92.2,73.4,75.6,70.7,74.9,75.6,70.7
2016-06-21,84.5,64,73.7,67.9,73,73.7,67.9
2016-06-22,83.1,56.8,70.6,63.5,70.1,70.6,63.5
2016-06-23,77.5,64.6,71.1,67.9,70.6,71.1,67.9
2016-06-24,82.2,59,71.9,63.2,70.7,71.9,63.2
2016-06-25,88.1,55.7,74.8,62.4,72.8,74.8,62.4
2016-06-26,92.7,67.6,77.4,68.9,75.5,77.4,68.9
2016-06-27,90.7,68.6,79.6,71.8,77.4,79.6,71.8
2016-06-28,75.2,59.9,75.9,68.7,75.2,75.9,68.7
2016-06-29,79.5,54.7,75.7,64.7,74.3,75.7,64.7
2016-06-30,81.1,55.3,74.7,65.5,74.1,74.7,65.5
2016-07-01,78.3,62.5,74,67.9,73.4,74,67.9
2016-07-02,75.5,51.4,70.6,62.7,70.5,70.6,62.7
2016-07-03,75.8,55.5,69.2,63.6,69.4,69.2,63.6
2016-07-04,75.3,59.8,69.7,65.1,69.4,69.7,65.1
2016-07-05,85.4,67.7,75.1,68.8,73.3,75.1,68.8
2016-07-06,87.3,65.6,75.7,68.2,74.6,75.7,68.2
2016-07-07,90,66.9,77.8,69.9,76.3,77.8,69.9
2016-07-08,87.5,68.8,77.5,72.4,76.3,77.5,72.4
2016-07-09,79.3,62.9,74,67.5,73.6,74,67.5
2016-07-10,86.7,60.3,76.2,66.5,74.6,76.2,66.5
2016-07-11,89.3,65.1,77.7,68.5,76.4,77.7,68.5
2016-07-12,91.7,68.3,78.3,70.2,77,78.3,70.2
2016-07-13,92.1,70.2,79,73.9,77.7,79,73.9
2016-07-14,85.6,69.1,75.8,70.7,75.2,75.8,70.7
2016-07-15,84.3,65.9,75.2,68.9,74.6,75.2,68.9
2016-07-16,79.6,58.8,73.8,67.3,73.2,73.8,67.3
2016-07-17,86.5,57,73.9,67,73.4,73.9,67
2016-07-18,84.9,68.8,75.9,71.4,74.9,75.9,71.4
2016-07-19,87.4,58.7,77.1,65.9,75.5,77.1,65.9
2016-07-20,89,61.2,78.4,68.6,76.9,78.4,68.6
2016-07-21,89.5,67.9,79.8,72.4,79.1,79.8,72.4
2016-07-22,92.1,69.9,79.7,72,78,79.7,72
2016-07-23,93.8,70.1,84,73.6,81.5,84,73.6
2016-07-24,87.2,70.6,79.1,76.9,78.9,79.1,76.9
2016-07-25,87.4,72.3,80.6,74.2,79,80.6,74.2
2016-07-26,88,62.5,80.4,70.9,78.8,80.4,70.9
2016-07-27,91,61.1,82,70.7,80,82,70.7
2016-07-28,87.4,66,80.7,74,79.6,80.7,74
2016-07-29,90.4,66.8,80.2,73.2,79.1,80.2,73.2
2016-07-30,83.1,67.2,78.5,72.1,77.7,78.5,72.1
2016-07-31,85.5,67.8,80.3,72.9,78.7,80.3,72.9
2016-08-01,88.9,62.2,81.7,71.5,79.8,81.7,71.5
2016-08-02,89.7,60.3,80.9,71.9,79.6,80.9,71.9
2016-08-03,93.4,59.9,81.2,71.3,79.6,81.2,71.3
2016-08-04,92.9,63.8,81.7,72.8,80.1,81.7,72.8
2016-08-05,90.1,69,81,74.4,80.1,81,74.4
2016-08-06,87.8,62.9,81.3,71.6,79.6,81.3,71.6
2016-08-07,88,57.7,79.9,70.5,78.7,79.9,70.5
2016-08-08,85.8,63.4,80.4,72.8,78.9,80.4,72.8
2016-08-09,91.5,61.9,80.1,71.6,78.7,80.1,71.6
2016-08-10,94.3,69.8,82.7,75.1,80.9,82.7,75.1
2016-08-11,92.1,73.9,82.4,77.4,81.4,82.4,77.4
2016-08-12,90.8,74.8,81,75.3,80.3,81,75.3
2016-08-13,85.2,74.1,77.1,74.5,77.4,77.1,74.5
2016-08-14,80.3,68.8,75.6,72,75.5,75.6,72
2016-08-15,76.5,70.4,73.8,71.8,74.1,73.8,71.8
2016-08-16,81.1,69.6,74.5,72.1,74.2,74.5,72.1
2016-08-17,83.8,66.6,75.6,70.6,75,75.6,70.6
2016-08-18,83.4,62.5,76.6,68.3,75.8,76.6,68.3
2016-08-19,87.4,66.2,78.3,70.8,77.2,78.3,70.8
2016-08-20,83.9,66.6,76.8,71.3,76.6,76.8,71.3
2016-08-21,76.1,58.4,73.4,67.9,73.7,73.4,67.9
2016-08-22,79.7,51.8,73.5,62.6,72.9,73.5,62.6
2016-08-23,81.6,55.8,74.9,64.8,74.2,74.9,64.8
2016-08-24,84.1,61.9,74.8,68.1,74.4,74.8,68.1
2016-08-25,86.7,69.6,77.7,71,76.4,77.7,71
2016-08-26,87.7,63.4,79.5,70.3,77.8,79.5,70.3
2016-08-27,89.9,67.2,77.5,72.3,77.2,77.5,72.3
2016-08-28,88.4,67.9,78.3,70.7,76.9,78.3,70.7
2016-08-29,87,66,80.4,74,78.8,80.4,74
2016-08-30,87.5,55.5,77.5,68.3,76.9,77.5,68.3
2016-08-31,83.4,66.3,78,72.7,77.2,78,72.7
2016-09-01,77.3,55.4,75.1,67.4,75.1,75.1,67.4
2016-09-02,76.5,52,73.9,65.1,73.6,73.9,65.1
2016-09-03,80.9,51.8,73.7,64.1,73.2,73.7,64.1
2016-09-04,84.7,50.5,74,64.3,73.4,74,64.3
2016-09-05,88.3,54,74.9,65.6,74.1,74.9,65.6
2016-09-06,90.6,67,78.7,71,77.2,78.7,71
2016-09-07,91.5,72.1,79.6,73.8,78.3,79.6,73.8
2016-09-08,83.3,70.1,76.8,74.7,76.5,76.8,74.7
2016-09-09,89.5,66.8,77.3,71.9,76.1,77.3,71.9
2016-09-10,80.4,60.4,74.2,68.2,74.7,74.2,68.2
2016-09-11,74.6,53.7,69,61.9,69.8,69,61.9
2016-09-12,81.1,49.7,68.9,59.4,68.9,68.9,59.4
2016-09-13,83.8,53.4,70.5,61.4,70.2,70.5,61.4
2016-09-14,71.8,58,67.9,64.7,68.9,67.9,64.7
2016-09-15,77.6,52.5,66.9,59.4,67.2,66.9,59.4
2016-09-16,86.3,51,69.4,58.9,68.6,69.4,58.9
2016-09-17,72.9,66.9,69.6,67.6,69.9,69.6,67.6
2016-09-18,82.3,63.3,70.4,65.4,69.8,70.4,65.4
2016-09-19,86.8,53.3,70.3,62.2,69.9,70.3,62.2
2016-09-20,87.2,55.1,70.7,62.7,70.2,70.7,62.7
2016-09-21,89.4,60.2,72.7,64.3,71.5,72.7,64.3
2016-09-22,90.1,59.8,73.9,65.8,73.2,73.9,65.8
2016-09-23,87,64.2,74.6,68.2,73.7,74.6,68.2
2016-09-24,74,56.3,72.4,67.8,72.3,72.4,67.8
2016-09-25,81.8,48.2,69.8,60.7,69.7,69.8,60.7
2016-09-26,70.4,50.9,66.1,59.3,67.7,66.1,59.3
2016-09-27,73.7,48.3,60.1,54,61.9,60.1,54
2016-09-28,64.5,51.1,59.5,57.1,61,59.5,57.1
2016-09-29,69,49.4,61.5,56.3,61.9,61.5,56.3
2016-09-30,65.9,58.6,62.2,60.9,62.8,62.2,60.9
2016-10-01,69.9,55.8,62.5,59.2,62.8,62.5,59.2
2016-10-02,68.9,53,62.4,59.4,62.8,62.4,59.4
2016-10-03,69.6,50.2,61.6,56.7,62.1,61.6,56.7
2016-10-04,78,47.9,62.8,56,62.8,62.8,56
2016-10-05,83.5,58.9,65.6,59.6,64.8,65.6,59.6
2016-10-06,85.6,52,69,62.4,67.6,69,62.4
2016-10-07,84.9,59.4,69.2,62,68.3,69.2,62
2016-10-08,65.3,42.9,64,57.4,65.1,64,57.4
2016-10-09,64.5,36.7,60.2,51.8,61.2,60.2,51.8
2016-10-10,67.2,36.3,59.1,50.5,59.9,59.1,50.5
2016-10-11,70.7,46.9,59.9,54.9,60.3,59.9,54.9
2016-10-12,80.8,51.5,62.1,55.3,61.6,62.1,55.3
2016-10-13,63,42.5,60.6,54.3,61.5,60.6,54.3
2016-10-14,65.2,36,54.2,47.2,56.2,54.2,47.2
2016-10-15,76.8,42.5,57.5,49.4,57.4,57.5,49.4
2016-10-16,75.9,63.9,62.3,59.6,61.7,62.3,59.6
2016-10-17,83.3,63.9,65.2,61.6,64.1,65.2,61.6
2016-10-18,79.6,66.4,66.1,63.2,65.3,66.1,63.2
2016-10-19,74.7,47.4,64.3,57,64.2,64.3,57
2016-10-20,61.2,52.8,60.1,57.1,61.5,60.1,57.1
2016-10-21,54.4,45.4,55.2,52.7,57.1,55.2,52.7
2016-10-22,54.6,38,52,47.5,54,52,47.5
2016-10-23,71,42.6,53.9,48,54.5,53.9,48
2016-10-24,58.5,38.4,53.6,49.4,55,53.6,49.4
2016-10-25,55.1,29.7,49.5,43.6,51.5,49.5,43.6
2016-10-26,46.1,38.3,47.6,46.5,49.9,47.6,46.5
2016-10-27,50.2,42.3,48.6,47.4,50.1,48.6,47.4
2016-10-28,60.1,34,49.5,44.3,50.4,49.5,44.3
2016-10-29,74.3,53.9,55.8,50,54.8,55.8,50
2016-10-30,66.7,46.2,56.9,53.2,57.2,56.9,53.2
2016-10-31,55.1,42.5,52.6,49.5,53.9,52.6,49.5
2016-11-01,80.2,49.2,56,50,55.4,56,50
2016-11-02,79.8,60,60.4,57,59.3,60.4,57
2016-11-03,65.4,46.4,60.8,56.1,60.5,60.8,56.1
2016-11-04,57.7,39.6,54.5,50.4,56,54.5,50.4
2016-11-05,63.8,35.2,50.7,45,52.3,50.7,45
2016-11-06,71.2,38.2,52.4,45.8,53,52.4,45.8
2016-11-07,69.7,35.1,51.8,45.8,52.8,51.8,45.8
2016-11-08,58.4,43,50.4,47.5,51.7,50.4,47.5
2016-11-09,55.1,35.9,50.4,46.4,51.5,50.4,46.4
2016-11-10,59.3,33.5,46.6,42.2,48.4,46.6,42.2
2016-11-11,54,31,47.6,43.5,48.9,47.6,43.5
2016-11-12,47.8,22.4,42.9,37.8,45.3,42.9,37.8
2016-11-13,55.9,29.3,41.9,37,43.9,41.9,37
2016-11-14,57.3,30.1,42.3,37.2,43.9,42.3,37.2
2016-11-15,60.2,39.5,45.9,42,46.4,45.9,42
2016-11-16,45.4,34,45.2,41.9,46.4,45.2,41.9
2016-11-17,69.4,31.1,47.4,41,47.5,47.4,41
2016-11-18,74.5,52.3,53.2,48.2,52,53.2,48.2
2016-11-19,61.6,33.4,46.3,40.9,48.9,46.3,40.9
2016-11-20,34,29.6,39.1,37.4,42.2,39.1,37.4
2016-11-21,39.5,19.8,36.9,33.2,39.6,36.9,33.2
2016-11-22,40.2,17,35.9,31.9,38.3,35.9,31.9
2016-11-23,39.7,25.3,37.4,35.1,39.2,37.4,35.1
2016-11-24,46.2,39.8,42.6,39.2,42.8,42.6,39.2
2016-11-25,39.8,36.5,41.2,40.3,42.6,41.2,40.3
2016-11-26,43.4,32.2,41,39.1,42.1,41,39.1
2016-11-27,48.6,29.4,39.5,36.2,40.9,39.5,36.2
2016-11-28,50.2,34.9,40.9,37.8,41.7,40.9,37.8
2016-11-29,59.1,48.6,47.4,44.8,46.7,47.4,44.8
2016-11-30,55.6,37.5,47.3,44,47.5,47.3,44
2016-12-01,39.8,35.5,41.3,39.9,43.3,41.3,39.9
2016-12-02,41,32.2,39.8,38.7,41.4,39.8,38.7
2016-12-03,38.3,28,38.5,37.3,40.2,38.5,37.3
2016-12-04,39.7,31.8,38.6,37.5,40.1,38.6,37.5
2016-12-05,37.4,27.4,37.9,36.2,39.6,37.9,36.2
2016-12-06,36.9,27.4,35.8,34.7,37.7,35.8,34.7
2016-12-07,37,25,35.7,34.4,37.4,35.7,34.4
2016-12-08,29.3,20.3,33.6,32.3,35.9,33.6,32.3
2016-12-09,29.5,19.5,31.7,31.3,34,31.7,31.3
2016-12-10,27.1,20.2,31.3,30.7,33.4,31.3,30.7
2016-12-11,33.1,23.4,31.6,31.3,33.5,31.6,31.3
2016-12-12,34.6,16,32.2,31.9,33.8,32.2,31.9
2016-12-13,29.7,12.7,32.9,32.6,34.3,32.9,32.6
2016-12-14,18.8,4.2,33.3,33.2,34.6,33.3,33.2
2016-12-15,11.7,2,33.2,33,34.5,33.2,33
2016-12-16,20.6,4.9,32.7,32.6,34,32.7,32.6
2016-12-17,35.3,20.3,32.8,32.6,34,32.8,32.6
2016-12-18,28.2,15.9,33,32.8,34.1,33,32.8
2016-12-19,15.9,-0.8,32.7,32.2,34,32.7,32.2
2016-12-20,31.4,9.2,31.8,31.6,33.2,31.8,31.6
2016-12-21,35,20.7,31.7,31.5,33,31.7,31.5
2016-12-22,37.3,25.2,32,31.8,33.2,32,31.8
2016-12-23,37,25.1,32.2,32.1,33.4,32.2,32.1
2016-12-24,37.6,33.6,32.4,32.3,33.5,32.4,32.3
2016-12-25,36,32.9,32.7,32.5,33.7,32.7,32.5
2016-12-26,63.9,35.7,39.4,32.8,37.8,39.4,32.8
2016-12-27,46.1,29.2,36.8,34.6,38.2,36.8,34.6
2016-12-28,41.6,23.6,35,33.6,35.9,35,33.6
2016-12-29,40.2,31.2,35.5,34,36.2,35.5,34
2016-12-30,32.1,25.4,33.7,33.1,35.1,33.7,33.1
2016-12-31,42.2,27,33,32.7,34.2,33,32.7
2017-01-01,44.3,20.5,33.3,32.4,34.3,33.3,32.4
2017-01-02,42.4,27.2,35,33.1,35.3,35,33.1
2017-01-03,43.8,38,39.5,37.6,39,39.5,37.6
2017-01-04,39.2,17.2,35.6,32.6,37.2,35.6,32.6
